record_id,city,transit_node_id,node_type,node_latitude,node_longitude,trip_date,time_of_day,day_type,weather_condition,distance_to_final_destination_km,avg_wait_time_min,transit_headway_min,crowding_index,congestion_index_node,last_mile_fare_inr,walk_time_min,alt_mode_availability_score,app_cab_wait_time_min,safety_perception_score,last_mile_infra_score,previous_negative_experience,commuter_age_group,commuter_gender,commuter_income_bracket,trip_purpose,trip_satisfaction_score,mode_chosen_last_mile,switched_to_private_vehicle
TRIP_006518,Hyderabad,NODE_0012,BRT Stop,17.49025,78.41116,2025-08-30,Midday (10-16),Weekend,Heavy Rain,1.07,8.49,11.75,0.374,0.255,26.9,8.7,6.84,5.76,5.75,0.856,1,18-24,Male,Middle,Shopping/Errand,6.08,Auto-Rickshaw,0
TRIP_006519,Pune,NODE_0053,Metro Station,18.64745,73.72713,2025-10-30,Midday (10-16),Weekday,Clear,0.45,14.67,4.74,0.555,0.716,18.7,6.1,8.66,9.28,4.26,0.371,0,25-34,Male,Middle,Shopping/Errand,7.43,Walk,0
TRIP_006520,Mumbai,NODE_0013,Bus Terminal,19.05617,72.82926,2025-09-16,Evening Peak (17-20),Weekday,Clear,7.11,12.22,9.54,0.784,0.553,89.2,70.5,1.25,3.16,7.56,0.723,1,35-44,Male,Low,Medical,6.62,E-Rickshaw,0
TRIP_006521,Delhi,NODE_0052,Bus Terminal,28.46559,77.24504,2025-09-30,Evening Peak (17-20),Weekday,Clear,4.14,19.86,6.76,0.848,0.99,77.5,42.4,3.79,4.89,6.52,0.758,0,55+,Female,Lower-Middle,Other,5.51,Private Vehicle (Own),1
TRIP_006522,Bengaluru,NODE_0058,BRT Stop,13.06061,77.67303,2025-09-27,Morning Peak (7-10),Weekday,Clear,2.13,7.29,10.94,0.334,0.419,52.1,25.9,3.48,6.96,6.76,0.722,0,25-34,Male,High,Work Commute,5.72,Private Vehicle (Own),1
TRIP_006523,Mumbai,NODE_0096,Bus Terminal,19.10431,72.77506,2025-06-13,Night (20-23),Weekday,Light Rain,0.67,13.7,11.39,0.567,0.675,23.9,9.4,7.6,6.75,4.16,0.384,1,25-34,Male,Low,Work Commute,5.36,E-Rickshaw,0
TRIP_006524,Mumbai,NODE_0054,BRT Stop,18.94973,72.98911,2025-09-22,Morning Peak (7-10),Weekend,Clear,0.97,11.47,12.45,0.628,0.498,32.0,12.1,7.72,4.31,6.55,0.685,1,35-44,Female,High,Work Commute,7.5,Auto-Rickshaw,0
TRIP_006525,Gurugram,NODE_0113,BRT Stop,28.46949,76.91577,2025-11-04,Evening Peak (17-20),Weekday,Fog,4.46,14.62,8.98,0.617,0.456,75.3,51.6,6.89,5.56,6.09,0.617,0,35-44,Male,High,Other,7.27,Walk,0
TRIP_006526,Bengaluru,NODE_0017,BRT Stop,13.06497,77.72084,2025-09-27,Morning Peak (7-10),Weekend,Light Rain,4.34,11.34,11.1,0.609,0.375,85.8,50.0,5.87,2.0,7.63,0.682,0,18-24,Male,Middle,Work Commute,5.05,Auto-Rickshaw,0
TRIP_006527,Pune,NODE_0007,Metro Station,18.55093,73.9323,2025-08-10,Morning Peak (7-10),Weekday,Clear,0.42,11.52,8.41,0.605,0.421,33.8,4.6,4.45,3.22,5.69,0.576,0,35-44,Female,Middle,Work Commute,7.46,Auto-Rickshaw,0
TRIP_006528,Pune,NODE_0001,Bus Terminal,18.61883,73.97937,2025-01-28,Night (20-23),Weekday,Heavy Rain,1.82,18.45,5.3,0.568,0.698,35.1,18.0,5.9,7.23,8.0,0.848,1,25-34,Female,Middle,Education,5.68,Private Vehicle (Own),1
TRIP_006529,Mumbai,NODE_0043,Metro Station,18.99102,72.95439,2025-06-09,Early Morning (5-7),Weekday,Heavy Rain,0.87,13.46,5.51,0.85,0.896,22.1,8.5,6.07,4.38,8.01,0.742,0,25-34,Male,Middle,Work Commute,6.82,Private Vehicle (Own),1
TRIP_006530,Hyderabad,NODE_0024,Bus Terminal,17.27316,78.47381,2025-01-24,Night (20-23),Weekend,Cloudy,0.84,11.09,7.67,0.557,0.684,22.6,11.5,2.28,5.96,6.8,0.48,0,55+,Male,Lower-Middle,Shopping/Errand,7.0,Private Vehicle (Own),1
TRIP_006531,Gurugram,NODE_0011,Metro Station,28.49558,77.10876,2025-02-07,Morning Peak (7-10),Weekday,Clear,1.61,23.69,9.33,0.911,0.932,37.3,21.4,3.38,7.1,2.51,0.163,0,35-44,Female,Upper-Middle,Leisure,3.83,Private Vehicle (Own),1
TRIP_006532,Delhi,NODE_0029,Metro Station,28.48465,77.08554,2025-05-12,Evening Peak (17-20),Weekday,Clear,1.92,12.54,18.31,0.789,0.561,32.5,17.5,5.52,7.08,6.93,0.79,0,45-54,Female,Lower-Middle,Shopping/Errand,6.28,Auto-Rickshaw,0
TRIP_006533,Mumbai,NODE_0117,Bus Terminal,19.14918,72.84837,2025-06-19,Morning Peak (7-10),Weekday,Cloudy,3.38,5.92,12.0,0.546,0.321,62.8,37.1,9.13,3.33,8.51,0.762,0,45-54,Male,Middle,Work Commute,6.38,Feeder Bus,0
TRIP_006534,Gurugram,NODE_0097,Metro Station,28.32853,77.17401,2025-07-12,Evening Peak (17-20),Weekend,Light Rain,3.01,18.99,4.4,0.986,0.962,58.3,35.3,2.54,5.51,6.51,0.441,0,35-44,Female,Lower-Middle,Work Commute,5.45,App-based Cab/Bike,0
TRIP_006535,Pune,NODE_0003,Metro Station,18.43979,73.73513,2025-11-25,Night (20-23),Weekday,Clear,1.32,6.68,11.29,0.339,0.268,30.2,17.7,4.76,3.56,2.96,0.045,0,18-24,Female,Middle,Work Commute,6.84,Auto-Rickshaw,0
TRIP_006536,Hyderabad,NODE_0110,Metro Station,17.25851,78.48251,2025-10-06,Evening Peak (17-20),Weekday,Extreme Heat,2.94,14.85,9.15,0.643,0.485,62.2,28.1,9.06,5.81,8.9,0.825,1,25-34,Male,Upper-Middle,Work Commute,5.32,Auto-Rickshaw,0
TRIP_006537,Pune,NODE_0025,Bus Terminal,18.64629,73.81291,2025-06-04,Midday (10-16),Weekday,Clear,8.38,8.39,14.2,0.348,0.333,131.1,90.0,6.66,2.09,8.99,0.849,0,35-44,Male,Low,Work Commute,7.29,E-Rickshaw,0
TRIP_006538,Mumbai,NODE_0049,Metro Station,19.07713,72.75193,2025-05-03,Evening Peak (17-20),Weekend,Fog,0.89,12.97,8.12,0.58,0.47,43.3,7.2,3.32,7.94,5.7,0.857,1,18-24,Male,Middle,Work Commute,6.55,Walk,0
TRIP_006539,Mumbai,NODE_0040,Railway Station,19.17534,72.85269,2025-09-18,Evening Peak (17-20),Weekend,Clear,5.14,16.35,10.0,0.784,0.664,75.7,59.9,9.52,3.97,6.72,0.415,0,55+,Male,Lower-Middle,Education,6.27,E-Rickshaw,0
TRIP_006540,Mumbai,NODE_0049,Metro Station,19.07713,72.75193,2025-04-11,Morning Peak (7-10),Weekend,Heavy Rain,1.19,17.91,13.21,0.708,0.608,41.4,9.4,1.34,6.6,6.52,0.857,0,18-24,Male,Lower-Middle,Work Commute,4.21,Private Vehicle (Own),1
TRIP_006541,Mumbai,NODE_0092,Bus Terminal,18.98072,72.98524,2025-11-19,Evening Peak (17-20),Weekday,Clear,1.87,10.16,10.57,0.576,0.363,47.5,18.5,3.8,6.19,7.74,0.678,1,35-44,Male,Lower-Middle,Education,6.58,Feeder Bus,0
TRIP_006542,Delhi,NODE_0086,Metro Station,28.64578,77.26297,2025-10-13,Evening Peak (17-20),Weekday,Light Rain,1.26,12.23,8.68,0.533,0.382,37.0,13.9,7.14,8.07,8.11,0.759,0,18-24,Male,Upper-Middle,Work Commute,6.98,Auto-Rickshaw,0
TRIP_006543,Gurugram,NODE_0072,Metro Station,28.42507,77.11163,2025-09-07,Evening Peak (17-20),Weekday,Extreme Heat,0.96,17.04,11.13,0.807,0.741,32.5,10.4,8.02,6.94,5.23,0.702,1,35-44,Female,Lower-Middle,Work Commute,6.04,Auto-Rickshaw,0
TRIP_006544,Gurugram,NODE_0076,Metro Station,28.39825,76.94053,2025-04-02,Morning Peak (7-10),Weekday,Clear,0.42,15.33,8.98,0.652,0.518,27.1,4.1,2.92,5.69,8.35,0.757,0,35-44,Male,Low,Shopping/Errand,5.63,Walk,0
TRIP_006545,Bengaluru,NODE_0088,Bus Terminal,12.97982,77.62346,2025-08-15,Midday (10-16),Weekend,Clear,2.65,5.18,15.32,0.429,0.369,43.3,27.5,7.24,6.11,8.48,0.803,1,25-34,Female,Lower-Middle,Work Commute,7.05,Auto-Rickshaw,0
TRIP_006546,Hyderabad,NODE_0023,BRT Stop,17.3231,78.56409,2025-10-27,Late Night (23-5),Weekday,Fog,1.13,7.69,9.52,0.447,0.368,25.4,14.8,7.25,3.25,4.08,0.405,0,18-24,Male,Middle,Education,5.91,Auto-Rickshaw,0
TRIP_006547,Gurugram,NODE_0048,Railway Station,28.41208,77.13107,2025-01-27,Evening Peak (17-20),Weekday,Fog,1.66,10.24,8.94,0.556,0.652,50.1,18.3,4.88,2.49,6.03,0.515,0,25-34,Female,Upper-Middle,Education,8.5,Auto-Rickshaw,0
TRIP_006548,Mumbai,NODE_0013,Bus Terminal,19.05617,72.82926,2025-03-06,Midday (10-16),Weekday,Light Rain,2.12,6.49,11.24,0.492,0.496,41.1,19.9,3.76,9.89,8.07,0.723,0,25-34,Male,Lower-Middle,Shopping/Errand,6.46,App-based Cab/Bike,0
TRIP_006549,Delhi,NODE_0085,Metro Station,28.70457,77.13123,2025-07-08,Late Night (23-5),Weekday,Clear,1.39,15.49,9.22,0.646,0.765,33.0,14.5,7.0,4.29,8.59,0.554,0,18-24,Male,Middle,Medical,8.09,Auto-Rickshaw,0
TRIP_006550,Pune,NODE_0053,Metro Station,18.64745,73.72713,2025-05-12,Morning Peak (7-10),Weekday,Clear,0.3,12.46,5.24,0.83,0.763,32.1,4.3,9.64,5.01,6.54,0.371,1,18-24,Female,Lower-Middle,Leisure,5.87,Private Vehicle (Own),1
TRIP_006551,Gurugram,NODE_0077,Bus Terminal,28.41384,76.91748,2025-09-17,Midday (10-16),Weekday,Clear,6.13,12.59,7.01,0.506,0.723,64.2,80.8,5.65,5.71,5.03,0.394,1,45-54,Male,Lower-Middle,Shopping/Errand,7.56,App-based Cab/Bike,0
TRIP_006552,Gurugram,NODE_0068,Metro Station,28.49187,77.13482,2025-05-27,Evening Peak (17-20),Weekday,Light Rain,1.1,9.7,8.28,0.63,0.362,31.0,17.7,2.23,10.31,3.77,0.065,1,25-34,Male,Middle,Leisure,6.42,Private Vehicle (Own),1
TRIP_006553,Gurugram,NODE_0033,Metro Station,28.31601,77.05648,2025-12-30,Evening Peak (17-20),Weekend,Clear,2.12,21.93,4.37,0.794,0.851,44.8,26.5,7.97,9.52,5.81,0.483,1,18-24,Male,Lower-Middle,Medical,5.13,Auto-Rickshaw,0
TRIP_006554,Bengaluru,NODE_0017,BRT Stop,13.06497,77.72084,2025-04-20,Late Night (23-5),Weekend,Clear,1.12,5.9,8.23,0.368,0.279,26.7,10.6,3.3,5.75,8.4,0.682,0,18-24,Female,High,Leisure,6.9,Feeder Bus,0
TRIP_006555,Mumbai,NODE_0117,Bus Terminal,19.14918,72.84837,2025-05-12,Evening Peak (17-20),Weekend,Extreme Heat,1.02,10.25,11.47,0.424,0.358,29.8,10.1,7.81,3.99,7.75,0.762,0,35-44,Male,Low,Education,5.04,Feeder Bus,0
TRIP_006556,Delhi,NODE_0036,Bus Terminal,28.56809,77.1863,2025-01-02,Morning Peak (7-10),Weekday,Light Rain,2.81,4.67,12.91,0.48,0.382,61.7,25.8,7.78,2.3,5.17,0.687,0,25-34,Female,Low,Leisure,,Auto-Rickshaw,0
TRIP_006557,Pune,NODE_0014,Metro Station,18.44435,73.79433,2025-04-01,Midday (10-16),Weekend,Light Rain,1.76,8.92,10.02,0.448,0.297,32.6,18.2,5.63,3.79,7.8,0.797,1,18-24,Female,Middle,Work Commute,5.93,Private Vehicle (Own),1
TRIP_006558,Delhi,NODE_0037,Metro Station,28.5454,77.29762,2025-03-27,Morning Peak (7-10),Weekday,Fog,1.25,15.26,12.66,0.544,0.49,31.2,10.9,7.95,5.74,7.34,0.726,0,18-24,Female,Middle,Medical,,Private Vehicle (Own),1
TRIP_006559,Delhi,NODE_0109,Bus Terminal,28.62702,77.09453,2025-10-06,Night (20-23),Weekday,Cloudy,2.62,9.89,7.45,0.512,0.434,41.1,22.9,1.33,3.75,8.11,0.747,0,18-24,Female,Lower-Middle,Work Commute,8.62,Walk,0
TRIP_006560,Hyderabad,NODE_0032,Railway Station,17.28239,78.36658,2025-05-04,Morning Peak (7-10),Weekday,Clear,1.8,13.39,13.59,0.793,0.756,42.5,17.8,6.75,7.37,7.46,0.833,1,35-44,Male,Middle,Work Commute,7.22,Feeder Bus,0
TRIP_006561,Bengaluru,NODE_0119,Metro Station,12.96765,77.63039,2025-03-16,Evening Peak (17-20),Weekday,Extreme Heat,2.18,18.0,13.32,0.667,0.589,60.1,21.6,2.55,7.53,5.3,0.588,0,45-54,Male,Lower-Middle,Work Commute,6.9,Private Vehicle (Own),1
TRIP_006562,Pune,NODE_0056,Metro Station,18.6408,73.77225,2025-04-25,Midday (10-16),Weekend,Fog,0.7,15.37,10.9,0.707,0.732,23.1,6.7,10.0,2.59,5.27,0.542,1,45-54,Female,Middle,Shopping/Errand,5.36,Private Vehicle (Own),1
TRIP_006563,Hyderabad,NODE_0104,BRT Stop,17.4081,78.4204,2025-07-25,Morning Peak (7-10),Weekday,Clear,0.93,10.55,11.07,0.499,0.53,34.3,8.8,5.73,,7.72,0.663,0,35-44,Male,Low,Work Commute,6.37,Private Vehicle (Own),1
TRIP_006564,Bengaluru,NODE_0079,Metro Station,12.90906,77.66356,2025-10-14,Morning Peak (7-10),Weekday,Clear,2.2,10.43,4.04,0.741,0.663,44.6,23.3,8.04,5.32,6.36,0.508,0,25-34,Female,Middle,Shopping/Errand,6.86,E-Rickshaw,0
TRIP_006565,Hyderabad,NODE_0006,Bus Terminal,17.49032,78.45558,2025-12-24,Evening Peak (17-20),Weekday,Clear,3.08,14.89,13.73,0.794,0.679,65.2,41.2,4.33,4.41,6.45,0.428,1,25-34,Male,Upper-Middle,Education,5.06,E-Rickshaw,0
TRIP_006566,Bengaluru,NODE_0062,Railway Station,12.86037,77.45085,2025-01-18,Early Morning (5-7),Weekday,Clear,1.71,7.37,8.56,0.33,0.143,37.8,19.4,4.72,8.31,5.99,0.455,1,35-44,Male,Low,Work Commute,6.31,E-Rickshaw,0
TRIP_006567,Delhi,NODE_0051,Metro Station,28.70004,77.24971,2025-11-03,Late Night (23-5),Weekend,Clear,1.33,12.83,8.42,0.49,0.591,30.1,15.6,4.55,,8.47,0.764,0,45-54,Male,Middle,Leisure,4.85,E-Rickshaw,0
TRIP_006568,Pune,NODE_0025,Bus Terminal,18.64629,73.81291,2025-05-22,Night (20-23),Weekday,Clear,2.93,10.44,8.98,0.418,0.316,44.6,24.1,5.08,5.93,8.87,0.849,1,55+,Female,High,Work Commute,8.82,App-based Cab/Bike,0
TRIP_006569,Bengaluru,NODE_0066,Bus Terminal,12.95884,77.68044,2025-10-23,Morning Peak (7-10),Weekday,Light Rain,0.97,10.63,11.08,0.37,0.137,36.1,11.3,7.65,6.72,3.81,0.327,1,55+,Male,High,Education,5.5,Auto-Rickshaw,0
TRIP_006570,Mumbai,NODE_0013,Bus Terminal,19.05617,72.82926,2025-01-14,Night (20-23),Weekend,Clear,8.79,12.86,9.39,0.574,0.494,100.2,86.2,2.82,4.51,7.76,0.723,0,35-44,Male,Middle,Leisure,8.57,Auto-Rickshaw,0
TRIP_006571,Delhi,NODE_0084,Metro Station,28.61063,77.10791,2025-08-17,Morning Peak (7-10),Weekend,Extreme Heat,1.39,9.77,18.32,0.486,0.117,42.2,19.1,0.48,10.99,5.01,0.334,0,18-24,Female,Middle,Work Commute,4.99,Walk,0
TRIP_006572,Delhi,NODE_0099,BRT Stop,28.47535,77.28522,2025-12-06,Early Morning (5-7),Weekday,Cloudy,9.13,8.41,9.54,0.468,0.422,92.1,90.0,7.17,5.52,,0.57,0,55+,Male,Middle,Work Commute,7.53,Private Vehicle (Own),1
TRIP_006573,Hyderabad,NODE_0012,BRT Stop,17.49025,78.41116,2025-01-15,Morning Peak (7-10),Weekday,Clear,0.73,15.44,10.37,0.55,0.346,40.1,7.2,3.37,11.94,6.96,0.856,0,18-24,Male,High,Work Commute,5.32,E-Rickshaw,0
TRIP_006574,Bengaluru,NODE_0058,BRT Stop,13.06061,77.67303,2025-10-16,Evening Peak (17-20),Weekend,Heavy Rain,3.85,12.8,12.16,0.747,0.417,77.6,41.3,3.75,4.58,6.53,0.722,0,25-34,Male,Middle,Education,7.84,Feeder Bus,0
TRIP_006575,Bengaluru,NODE_0079,Metro Station,12.90906,77.66356,2025-02-11,Evening Peak (17-20),Weekday,Light Rain,1.71,7.9,9.93,0.785,0.641,46.2,22.3,7.67,6.71,6.7,0.508,0,45-54,Male,Lower-Middle,Leisure,3.53,App-based Cab/Bike,0
TRIP_006576,Pune,NODE_0008,Metro Station,18.49377,73.90137,2025-12-25,Morning Peak (7-10),Weekday,Light Rain,1.61,8.8,11.84,0.659,0.607,41.6,15.3,2.38,5.58,6.06,0.565,0,25-34,Female,High,Work Commute,6.47,E-Rickshaw,0
TRIP_006577,Gurugram,NODE_0047,Railway Station,28.31478,76.96517,2025-09-29,Evening Peak (17-20),Weekday,Extreme Heat,4.19,11.63,15.94,0.589,0.166,68.7,43.4,7.73,5.2,5.29,0.426,0,25-34,Male,High,Work Commute,6.32,Private Vehicle (Own),1
TRIP_006578,Mumbai,NODE_0031,Railway Station,18.93662,72.91112,2025-11-29,Evening Peak (17-20),Weekday,Heavy Rain,2.01,16.08,9.34,0.543,0.484,50.1,22.4,8.39,7.25,7.21,0.736,0,25-34,Male,Middle,Shopping/Errand,5.83,Private Vehicle (Own),1
TRIP_006579,Delhi,NODE_0005,Metro Station,28.6318,77.24736,2025-11-24,Evening Peak (17-20),Weekend,Light Rain,4.21,12.34,15.68,0.525,0.227,62.2,59.0,4.17,5.87,4.94,0.414,0,35-44,Male,Lower-Middle,Shopping/Errand,6.88,Auto-Rickshaw,0
TRIP_006580,Gurugram,NODE_0097,Metro Station,28.32853,77.17401,2025-04-26,Evening Peak (17-20),Weekend,Light Rain,4.68,17.91,7.76,0.76,0.917,73.8,55.2,3.11,9.15,5.2,0.441,0,25-34,Female,Lower-Middle,Work Commute,4.36,Feeder Bus,0
TRIP_006581,Mumbai,NODE_0054,BRT Stop,18.94973,72.98911,2025-06-01,Evening Peak (17-20),Weekday,Clear,7.26,11.7,8.26,0.654,0.424,88.2,69.7,7.7,6.55,6.69,0.685,0,25-34,Female,High,Work Commute,6.51,Feeder Bus,0
TRIP_006582,Delhi,NODE_0091,Bus Terminal,28.67047,77.06271,2025-09-10,Evening Peak (17-20),Weekday,Light Rain,1.5,11.79,7.22,0.926,0.558,40.8,15.7,5.18,5.82,6.68,0.633,0,25-34,Male,Middle,Work Commute,4.5,E-Rickshaw,0
TRIP_006583,Delhi,NODE_0071,BRT Stop,28.59336,77.32834,2025-03-05,Morning Peak (7-10),Weekend,Cloudy,1.69,10.43,12.79,0.25,0.201,42.9,16.9,9.01,7.82,,0.728,0,25-34,Male,High,Work Commute,7.4,Feeder Bus,0
TRIP_006584,Mumbai,NODE_0106,BRT Stop,19.15853,72.92993,2025-04-22,Evening Peak (17-20),Weekday,Fog,2.12,16.06,12.74,0.516,0.207,53.5,18.6,5.8,4.94,7.85,0.916,1,25-34,Female,Middle,Education,6.72,Private Vehicle (Own),1
TRIP_006585,Mumbai,NODE_0120,Metro Station,19.09988,72.84354,2025-02-06,Morning Peak (7-10),Weekday,Cloudy,5.08,14.17,9.32,0.661,0.515,67.9,65.2,3.17,7.15,4.22,0.041,0,35-44,Other,Low,Education,4.7,App-based Cab/Bike,0
TRIP_006586,Pune,NODE_0073,Metro Station,18.43977,73.90944,2025-11-21,Evening Peak (17-20),Weekend,Clear,2.85,11.57,10.6,0.57,0.649,49.9,28.3,4.52,4.34,,0.8,1,25-34,Male,High,Leisure,7.45,E-Rickshaw,0
TRIP_006587,Mumbai,NODE_0043,Metro Station,18.99102,72.95439,2025-04-01,Evening Peak (17-20),Weekday,Cloudy,1.64,21.81,5.83,0.99,0.99,41.3,16.8,6.92,8.65,6.58,0.742,0,25-34,Male,Upper-Middle,Education,4.15,Private Vehicle (Own),1
TRIP_006588,Delhi,NODE_0051,Metro Station,28.70004,77.24971,2025-05-30,Morning Peak (7-10),Weekday,Clear,0.54,16.97,13.8,0.681,0.67,29.7,4.7,5.35,7.55,7.63,0.764,0,45-54,Female,Lower-Middle,Work Commute,6.0,E-Rickshaw,0
TRIP_006589,Hyderabad,NODE_0100,Metro Station,17.51078,78.52092,2025-06-15,Morning Peak (7-10),Weekend,Cloudy,1.69,12.07,8.98,0.74,0.251,53.5,16.4,8.26,5.37,3.82,0.656,0,18-24,Male,Low,Work Commute,6.07,Feeder Bus,0
TRIP_006590,Delhi,NODE_0052,Bus Terminal,28.46559,77.24504,2025-05-18,Evening Peak (17-20),Weekday,Cloudy,0.82,21.37,7.66,0.971,0.903,38.0,8.7,4.72,5.11,7.69,0.758,0,35-44,Female,Low,Leisure,5.09,Feeder Bus,0
TRIP_006591,Bengaluru,NODE_0063,Bus Terminal,12.98082,77.44163,2025-10-11,Night (20-23),Weekday,Fog,5.06,9.4,3.7,0.583,0.582,75.9,49.1,6.38,7.77,4.49,0.622,0,25-34,Male,Upper-Middle,Education,5.21,Feeder Bus,0
TRIP_006592,Hyderabad,NODE_0024,Bus Terminal,17.27316,78.47381,2025-11-30,Night (20-23),Weekday,Clear,2.23,9.68,12.57,0.653,0.625,46.1,30.3,0.02,4.45,4.94,0.48,1,25-34,Female,Middle,Shopping/Errand,5.82,Private Vehicle (Own),1
TRIP_006593,Bengaluru,NODE_0119,Metro Station,12.96765,77.63039,2025-07-29,Evening Peak (17-20),Weekday,Fog,1.52,15.54,13.75,0.835,0.553,41.1,18.9,2.32,5.88,5.46,0.588,0,35-44,Male,Middle,Work Commute,6.31,E-Rickshaw,0
TRIP_006594,Bengaluru,NODE_0079,Metro Station,12.90906,77.66356,2025-11-02,Morning Peak (7-10),Weekday,Light Rain,0.3,11.62,8.57,0.654,0.655,28.3,3.4,8.2,4.68,6.54,0.508,1,55+,Female,Middle,Work Commute,7.6,Private Vehicle (Own),1
TRIP_006595,Mumbai,NODE_0040,Railway Station,19.17534,72.85269,2025-02-10,Morning Peak (7-10),Weekend,Clear,0.3,13.56,8.84,0.69,0.669,32.5,3.9,7.2,3.46,4.96,0.415,1,45-54,Male,Low,Leisure,6.21,Feeder Bus,0
TRIP_006596,Delhi,NODE_0071,BRT Stop,28.59336,77.32834,2025-12-19,Evening Peak (17-20),Weekend,Clear,1.59,9.48,7.13,0.398,0.362,38.5,16.4,9.4,6.44,8.14,0.728,1,45-54,Male,Upper-Middle,Work Commute,6.99,Auto-Rickshaw,0
TRIP_006597,Mumbai,NODE_0049,Metro Station,19.07713,72.75193,2025-02-12,Midday (10-16),Weekday,Extreme Heat,1.93,14.3,8.53,0.475,0.323,33.7,21.4,1.07,6.98,8.1,0.857,1,18-24,Male,High,Work Commute,7.34,Private Vehicle (Own),1
TRIP_006598,Pune,NODE_0019,Railway Station,18.38997,73.815,2025-01-25,Evening Peak (17-20),Weekday,Heavy Rain,4.31,15.62,10.11,0.694,0.38,78.1,42.4,5.64,9.4,5.06,0.575,1,25-34,Female,Low,Education,6.04,App-based Cab/Bike,0
TRIP_006599,Pune,NODE_0105,Metro Station,18.60479,73.87341,2025-01-09,Morning Peak (7-10),Weekday,Clear,0.76,15.95,8.47,0.837,0.665,30.3,8.5,4.02,6.86,7.3,0.809,0,45-54,Male,High,Shopping/Errand,6.07,App-based Cab/Bike,0
TRIP_006600,Bengaluru,NODE_0107,Metro Station,13.10381,77.63477,2025-03-30,Early Morning (5-7),Weekday,Cloudy,1.26,8.4,4.82,0.393,0.256,30.9,17.1,2.27,5.71,4.75,0.272,0,45-54,Male,High,Work Commute,4.07,Walk,0
TRIP_006601,Hyderabad,NODE_0101,Metro Station,17.27122,78.50172,2025-11-02,Evening Peak (17-20),Weekday,Clear,7.54,16.39,9.58,0.538,0.584,117.6,63.8,5.64,6.04,,0.751,0,25-34,Male,Middle,Education,6.56,Private Vehicle (Own),1
TRIP_006602,Pune,NODE_0045,Bus Terminal,18.54137,73.99911,2025-04-20,Evening Peak (17-20),Weekday,Cloudy,5.69,13.44,8.55,0.567,0.494,84.1,69.9,4.63,5.99,5.19,0.533,0,25-34,Male,Low,Work Commute,5.99,Auto-Rickshaw,0
TRIP_006603,Mumbai,NODE_0031,Railway Station,18.93662,72.91112,2025-10-16,Evening Peak (17-20),Weekend,Clear,1.69,14.33,6.63,0.624,0.485,40.3,17.9,8.8,4.99,7.33,0.736,1,35-44,Male,Lower-Middle,Leisure,6.0,App-based Cab/Bike,0
TRIP_006604,Hyderabad,NODE_0006,Bus Terminal,17.49032,78.45558,2025-06-04,Morning Peak (7-10),Weekend,Clear,1.48,17.36,5.81,0.749,0.633,42.7,19.9,3.43,9.73,5.12,0.428,1,35-44,Male,Lower-Middle,Leisure,5.82,Private Vehicle (Own),1
TRIP_006605,Bengaluru,NODE_0088,Bus Terminal,12.97982,77.62346,2025-02-07,Evening Peak (17-20),Weekday,Clear,3.5,9.2,6.89,0.567,0.327,74.7,34.6,7.72,3.18,7.76,0.803,0,35-44,Female,Upper-Middle,Shopping/Errand,4.92,App-based Cab/Bike,0
TRIP_006606,Mumbai,NODE_0040,Railway Station,19.17534,72.85269,2025-06-22,Midday (10-16),Weekend,Cloudy,2.93,12.17,10.79,0.521,0.538,47.0,33.7,6.74,8.99,6.04,0.415,1,25-34,Male,Lower-Middle,Work Commute,6.69,Auto-Rickshaw,0
TRIP_006607,Gurugram,NODE_0108,Bus Terminal,28.37602,77.16218,2025-03-26,Evening Peak (17-20),Weekday,Clear,1.0,14.08,15.35,0.84,0.581,28.6,12.8,4.33,3.2,3.9,0.52,0,18-24,Female,Middle,Education,5.28,App-based Cab/Bike,0
TRIP_006608,Pune,NODE_0105,Metro Station,18.60479,73.87341,2025-04-17,Evening Peak (17-20),Weekday,Light Rain,2.45,15.42,19.05,0.813,0.751,41.0,21.4,3.85,8.78,7.17,0.809,1,45-54,Female,High,Leisure,6.34,Auto-Rickshaw,0
TRIP_006609,Gurugram,NODE_0016,Metro Station,28.5238,76.92434,2025-07-08,Midday (10-16),Weekday,Heavy Rain,1.9,11.42,9.0,0.309,0.209,40.2,15.7,5.06,3.03,6.43,0.807,1,25-34,Male,Lower-Middle,Work Commute,7.19,App-based Cab/Bike,0
TRIP_006610,Bengaluru,NODE_0111,Metro Station,13.00485,77.56121,2025-10-16,Evening Peak (17-20),Weekend,Cloudy,0.96,15.44,5.5,0.415,0.361,36.7,7.7,2.54,7.75,7.36,0.955,0,45-54,Male,Low,Work Commute,6.52,Auto-Rickshaw,0
TRIP_006611,Bengaluru,NODE_0017,BRT Stop,13.06497,77.72084,2025-08-03,Evening Peak (17-20),Weekday,Extreme Heat,1.6,14.66,8.65,0.633,0.348,39.3,15.1,2.9,7.06,6.91,0.682,0,45-54,Female,Upper-Middle,Medical,5.76,Auto-Rickshaw,0
TRIP_006612,Delhi,NODE_0059,Railway Station,28.68384,77.10946,2025-03-23,Midday (10-16),Weekday,Heavy Rain,2.3,12.44,5.18,0.577,0.555,46.3,25.7,5.66,5.0,8.05,0.67,0,55+,Other,Lower-Middle,Leisure,5.16,E-Rickshaw,0
